model_key,model,protocol,protocol_name,direction,row_type,genre,is_seen,n,mrr,recall_at_1,recall_at_5,recall_at_10,mean_rank
genre,Genre-based Head,B,label,V2A,genre,Classical music,1,366,0.8614671567722165,0.8278688524590164,0.9043715846994536,0.9207650273224044,11.513661202185792
genre,Genre-based Head,B,label,V2A,genre,Country,1,367,0.5265007894987029,0.329700272479564,0.776566757493188,0.8392370572207084,9.983651226158038
genre,Genre-based Head,B,label,V2A,genre,Electronic music,0,367,0.36319170230627545,0.1907356948228883,0.5694822888283378,0.7629427792915532,11.354223433242506
genre,Genre-based Head,B,label,V2A,genre,Funk,0,367,0.2049794060834416,0.08446866485013624,0.29155313351498635,0.5177111716621253,20.553133514986374
genre,Genre-based Head,B,label,V2A,genre,Hip hop music,1,367,0.730230444933842,0.6294277929155313,0.8392370572207084,0.8801089918256131,7.553133514986376
genre,Genre-based Head,B,label,V2A,genre,Jazz,1,367,0.4214290232321981,0.28337874659400547,0.5667574931880109,0.659400544959128,12.119891008174386
genre,Genre-based Head,B,label,V2A,genre,Pop music,1,367,0.47906304282251366,0.2997275204359673,0.667574931880109,0.784741144414169,8.713896457765667
genre,Genre-based Head,B,label,V2A,genre,Reggae,0,366,0.17745769444041334,0.060109289617486336,0.24863387978142076,0.4808743169398907,24.726775956284154
genre,Genre-based Head,B,label,V2A,genre,Rock music,1,367,0.6280881208796802,0.5068119891008175,0.7956403269754768,0.8610354223433242,9.051771117166213
genre,Genre-based Head,B,label,V2A,seen_mean,,,,0.56320586608557,0.4308399645202254,0.7185303120220706,0.7956094842457463,10.593426882523232
genre,Genre-based Head,B,label,V2A,unseen_mean,,,,0.24854293427671015,0.1117712164301703,0.369889767374915,0.5871760892978565,18.878044301504346
genre,Genre-based Head,B,label,V2A,overall_mean,,,,0.468806986542912,0.3351193400932088,0.613938148627924,0.7330794657613793,13.078812108217566
genre,Genre-based Head,B,label,A2V,genre,Blues,1,367,0.2552057865808097,0.11444141689373297,0.4141689373297003,0.5831062670299727,16.294277929155314
genre,Genre-based Head,B,label,A2V,genre,Classical music,1,366,0.7650097338847514,0.6967213114754098,0.8415300546448088,0.8715846994535519,12.497267759562842
genre,Genre-based Head,B,label,A2V,genre,Country,1,367,0.657966088678528,0.5749318801089919,0.7547683923705722,0.8201634877384196,11.403269754768392
genre,Genre-based Head,B,label,A2V,genre,Electronic music,0,367,0.22220992649548638,0.07629427792915532,0.3569482288828338,0.6185286103542235,22.77656675749319
genre,Genre-based Head,B,label,A2V,genre,Funk,0,367,0.2591130301080545,0.1335149863760218,0.3814713896457766,0.5694822888283378,16.847411444141688
genre,Genre-based Head,B,label,A2V,genre,Hip hop music,1,367,0.4765155287028588,0.22888283378746593,0.782016348773842,0.8256130790190735,15.959128065395095
genre,Genre-based Head,B,label,A2V,genre,Jazz,1,367,0.40775245851227754,0.3215258855585831,0.47411444141689374,0.5694822888283378,19.122615803814714
genre,Genre-based Head,B,label,A2V,genre,Pop music,1,367,0.4716899156954555,0.3188010899182561,0.6376021798365122,0.7247956403269755,14.520435967302452
genre,Genre-based Head,B,label,A2V,genre,Reggae,0,366,0.17344428732725783,0.01912568306010929,0.3224043715846995,0.6338797814207651,14.245901639344263
genre,Genre-based Head,B,label,A2V,genre,Rock music,1,367,0.595120636992195,0.45776566757493187,0.7656675749318801,0.8337874659400545,11.735694822888284
genre,Genre-based Head,B,label,A2V,seen_mean,,,,0.5184657355781251,0.3875814407596246,0.6671239899006014,0.7469332754766266,14.504670014698153
genre,Genre-based Head,B,label,A2V,unseen_mean,,,,0.2182557479769329,0.07631164912176212,0.3536079967044366,0.6072968935344422,17.95662661365971
genre,Genre-based Head,B,label,A2V,overall_mean,,,,0.4284027392977675,0.2942005032682658,0.5730691919417519,0.7050423608939712,15.54025699438662
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Blues,1,367,0.04839904662322871,0.021798365122615803,0.06267029972752043,0.08719346049046321,567.0054495912807
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Classical music,1,366,0.12932547349892606,0.05191256830601093,0.20218579234972678,0.28688524590163933,242.53825136612022
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Country,1,367,0.07287034075323075,0.02997275204359673,0.1008174386920981,0.15803814713896458,438.1961852861035
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Electronic music,0,367,0.025957117109566438,0.010899182561307902,0.0326975476839237,0.043596730245231606,795.4032697547684
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Funk,0,367,0.011285866923463997,0.0,0.010899182561307902,0.027247956403269755,780.7574931880109
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Hip hop music,1,367,0.022604737132035757,0.008174386920980926,0.027247956403269755,0.04087193460490463,677.9700272479564
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Jazz,1,367,0.07775339217975923,0.04087193460490463,0.09809264305177112,0.13896457765667575,403.9346049046322
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Pop music,1,367,0.0363969774092915,0.013623978201634877,0.03814713896457766,0.0653950953678474,675.0326975476839
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Reggae,0,366,0.020077748191884823,0.00819672131147541,0.01366120218579235,0.040983606557377046,786.3551912568306
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,genre,Rock music,1,367,0.04113865819967116,0.01634877384196185,0.05994550408719346,0.08174386920980926,516.2670299727521
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,seen_mean,,,,0.06121266082802045,0.026100394148815105,0.08415811046802246,0.12272747576718632,502.9920351309327
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,unseen_mean,,,,0.01910691074163842,0.006365301290927771,0.019085977477007986,0.0372760977352928,787.5053180665367
audio_encoder_pair,Audio-Encoder Pair,A,pair,V2A,overall_mean,,,,0.048580935802105846,0.020179866291448904,0.06463647057071813,0.09709206235761826,588.346020011614
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Blues,1,367,0.04114490288958989,0.01634877384196185,0.04632152588555858,0.07901907356948229,568.2779291553134
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Classical music,1,366,0.13605186675881373,0.06557377049180328,0.1885245901639344,0.27595628415300544,224.27322404371586
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Country,1,367,0.06264755355052298,0.021798365122615803,0.08446866485013624,0.1553133514986376,436.3024523160763
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Electronic music,0,367,0.02141711212987986,0.008174386920980926,0.01907356948228883,0.03814713896457766,747.9700272479564
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Funk,0,367,0.016469972065976442,0.005449591280653951,0.013623978201634877,0.02997275204359673,820.3351498637602
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Hip hop music,1,367,0.01668089244550837,0.0027247956403269754,0.01907356948228883,0.02997275204359673,696.9427792915532
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Jazz,1,367,0.05615935359424645,0.01907356948228883,0.07629427792915532,0.1362397820163488,403.9128065395095
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Pop music,1,367,0.0339803132272247,0.01634877384196185,0.0326975476839237,0.0681198910081744,705.1471389645776
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Reggae,0,366,0.012500043546158156,0.00546448087431694,0.01092896174863388,0.01639344262295082,847.5109289617486
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,genre,Rock music,1,367,0.04082720460623032,0.01634877384196185,0.04904632152588556,0.07629427792915532,532.9291553133515
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,seen_mean,,,,0.05535601243887663,0.022602403180417206,0.07091807107441181,0.11727363031691437,509.6836408034425
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,unseen_mean,,,,0.016795709247338152,0.0063628196919839385,0.014542169810852526,0.028171111210375074,805.2720353578217
audio_encoder_pair,Audio-Encoder Pair,A,pair,A2V,overall_mean,,,,0.04378792148141509,0.017730528133887227,0.05400530069534402,0.09054287458495258,598.3601591697563
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Blues,1,367,0.38841941309166644,0.22343324250681199,0.5912806539509536,0.7547683923705722,9.607629427792915
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Classical music,1,366,0.8090124295703753,0.726775956284153,0.912568306010929,0.9207650273224044,5.530054644808743
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Country,1,367,0.5439419065143116,0.3814713896457766,0.7493188010899182,0.8610354223433242,6.005449591280654
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Electronic music,0,367,0.46614512695434634,0.2779291553133515,0.7084468664850136,0.8719346049046321,6.422343324250681
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Funk,0,367,0.3038474249784358,0.13896457765667575,0.4877384196185286,0.7002724795640327,9.283378746594005
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Hip hop music,1,367,0.5251420021171656,0.335149863760218,0.784741144414169,0.8692098092643051,5.305177111716621
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Jazz,1,367,0.4226917036112076,0.2670299727520436,0.6103542234332425,0.7929155313351499,7.743869209809264
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Pop music,1,367,0.43615273103793684,0.25340599455040874,0.6784741144414169,0.8392370572207084,6.446866485013624
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Reggae,0,366,0.44499963503382256,0.2786885245901639,0.6530054644808743,0.8306010928961749,7.2896174863387975
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,genre,Rock music,1,367,0.47445746019207424,0.3242506811989101,0.6512261580381471,0.784741144414169,10.400544959128066
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,seen_mean,,,,0.5142596637335339,0.3587881572426174,0.7111376287683966,0.8318103406100904,7.291370204221413
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,unseen_mean,,,,0.4049973956555349,0.2318607525200637,0.6163969168614721,0.8009360591216131,7.6651131857278285
audio_encoder_pair,Audio-Encoder Pair,B,label,V2A,overall_mean,,,,0.4814809833101343,0.32070993582585133,0.6827154151963193,0.8225480561635472,7.403493098673337
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Blues,1,367,0.3863156859653328,0.1989100817438692,0.6321525885558583,0.7656675749318801,7.9346049046321525
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Classical music,1,366,0.8052353444393952,0.73224043715847,0.8879781420765027,0.9344262295081968,5.002732240437158
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Country,1,367,0.5598146635055007,0.3923705722070845,0.7465940054495913,0.8474114441416893,6.53133514986376
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Electronic music,0,367,0.5252608398998023,0.3814713896457766,0.6975476839237057,0.773841961852861,13.52316076294278
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Funk,0,367,0.2983754279376449,0.15803814713896458,0.444141689373297,0.6512261580381471,11.02724795640327
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Hip hop music,1,367,0.5211726826840781,0.3678474114441417,0.7002724795640327,0.779291553133515,16.967302452316076
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Jazz,1,367,0.4191480602846,0.25885558583106266,0.6049046321525886,0.7683923705722071,9.577656675749319
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Pop music,1,367,0.3907175339841719,0.22888283378746593,0.6021798365122616,0.7329700272479565,12.024523160762943
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Reggae,0,366,0.27083994464988576,0.10109289617486339,0.4672131147540984,0.6721311475409836,11.868852459016393
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,genre,Rock music,1,367,0.5502617611833993,0.39509536784741145,0.7438692098092643,0.8365122615803815,6.0272479564032695
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,seen_mean,,,,0.5189522474352112,0.3677431842885008,0.7025644134457284,0.8092387801594036,9.152200362880668
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,unseen_mean,,,,0.3648254041624443,0.21353414431986817,0.5363008293503669,0.6990664224773306,12.139753726120816
audio_encoder_pair,Audio-Encoder Pair,B,label,A2V,overall_mean,,,,0.4727141944533811,0.32148047229791094,0.65268533821712,0.7761870728547817,10.048466371852713
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Blues,1,367,0.012240822316126436,0.0027247956403269754,0.013623978201634877,0.021798365122615803,878.7792915531335
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Classical music,1,366,0.020850862552855058,0.00546448087431694,0.01639344262295082,0.03278688524590164,425.79234972677597
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Country,1,367,0.01801930725818849,0.0027247956403269754,0.01907356948228883,0.035422343324250684,739.2888283378746
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Electronic music,0,367,0.005991484035603333,0.0,0.008174386920980926,0.008174386920980926,1208.3433242506812
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Funk,0,367,0.008552876345872162,0.005449591280653951,0.005449591280653951,0.005449591280653951,1115.3678474114442
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Hip hop music,1,367,0.0063152814193836275,0.0,0.005449591280653951,0.008174386920980926,901.5395095367847
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Jazz,1,367,0.01556466474992341,0.0027247956403269754,0.013623978201634877,0.027247956403269755,833.6621253405995
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Pop music,1,367,0.008797022785230816,0.0027247956403269754,0.0027247956403269754,0.01634877384196185,977.3869209809264
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Reggae,0,366,0.003599565904829857,0.0,0.00273224043715847,0.00273224043715847,1122.4125683060108
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,genre,Rock music,1,367,0.011779164436900533,0.0,0.01907356948228883,0.02452316076294278,891.9673024523161
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,seen_mean,,,,0.013366732216944052,0.0023376662050892632,0.012851846415968452,0.023757410231703347,806.9166182754873
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,unseen_mean,,,,0.006047975428768451,0.0018165304268846503,0.005452072879597782,0.005452072879597782,1148.7079133227123
audio_encoder_genre,Audio-Encoder Genre,A,pair,V2A,overall_mean,,,,0.011171105180491372,0.0021813254716278796,0.01063191435505725,0.018265809026071677,909.4540067896547
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Blues,1,367,0.013566388171565311,0.005449591280653951,0.013623978201634877,0.021798365122615803,788.5940054495912
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Classical music,1,366,0.017544477225608573,0.00546448087431694,0.01092896174863388,0.0273224043715847,511.5191256830601
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Country,1,367,0.010385821417957821,0.0027247956403269754,0.005449591280653951,0.013623978201634877,808.708446866485
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Electronic music,0,367,0.00419167378382618,0.0,0.005449591280653951,0.008174386920980926,1256.3351498637603
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Funk,0,367,0.0036158659793347017,0.0,0.0,0.005449591280653951,1163.3569482288829
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Hip hop music,1,367,0.0072394951484000495,0.0027247956403269754,0.0027247956403269754,0.010899182561307902,1126.5694822888283
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Jazz,1,367,0.014889185431491802,0.0027247956403269754,0.01907356948228883,0.027247956403269755,782.6784741144414
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Pop music,1,367,0.00773536692608508,0.0027247956403269754,0.0027247956403269754,0.008174386920980926,971.1934604904632
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Reggae,0,366,0.0025999192170811304,0.0,0.0,0.0,1251.775956284153
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,genre,Rock music,1,367,0.012712898272072642,0.0,0.010899182561307902,0.02997275204359673,705.1307901907356
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,seen_mean,,,,0.01201051894188304,0.0031161792451826842,0.009346410650739056,0.01986271794642724,813.4848264405149
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,unseen_mean,,,,0.003469152993414004,0.0,0.0018165304268846503,0.004541326067211626,1223.8226847922654
audio_encoder_genre,Audio-Encoder Genre,A,pair,A2V,overall_mean,,,,0.00944810915734233,0.002181325471627879,0.007087446583582733,0.015266300382662556,936.5861839460401
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Blues,1,367,0.279753927125774,0.10899182561307902,0.4986376021798365,0.670299727520436,11.730245231607629
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Classical music,1,366,0.8765228713509201,0.8333333333333334,0.9344262295081968,0.9590163934426229,6.325136612021858
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Country,1,367,0.61464861343933,0.4713896457765668,0.8010899182561307,0.8555858310626703,7.231607629427793
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Electronic music,0,367,0.42301403402909693,0.22615803814713897,0.6811989100817438,0.8392370572207084,9.215258855585832
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Funk,0,367,0.24895834105821077,0.10626702997275204,0.40599455040871935,0.5749318801089919,21.77384196185286
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Hip hop music,1,367,0.33252399978818836,0.1008174386920981,0.6839237057220708,0.8337874659400545,10.662125340599456
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Jazz,1,367,0.3686933518907757,0.19618528610354224,0.55858310626703,0.7111716621253406,11.212534059945504
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Pop music,1,367,0.4876326532657961,0.25340599455040874,0.7547683923705722,0.8583106267029973,10.23433242506812
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Reggae,0,366,0.25882303588979677,0.11475409836065574,0.3907103825136612,0.5846994535519126,23.538251366120218
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,genre,Rock music,1,367,0.4666898976195655,0.3133514986376022,0.670299727520436,0.7329700272479565,20.907356948228884
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,seen_mean,,,,0.48949504492576423,0.32535357467237574,0.7002469545463247,0.8030202477202969,11.186191178128464
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,unseen_mean,,,,0.31026513699236813,0.14905972216018226,0.49263461433470807,0.6662894636272042,18.175784061186302
audio_encoder_genre,Audio-Encoder Genre,B,label,V2A,overall_mean,,,,0.4357260725457454,0.27246541891871773,0.6379632524828397,0.7620010124923692,13.283069043045817
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Blues,1,367,0.3104125648465828,0.16893732970027248,0.4768392370572207,0.6539509536784741,12.430517711171662
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Classical music,1,366,0.7088799644319302,0.6366120218579235,0.7841530054644809,0.825136612021858,14.172131147540984
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Country,1,367,0.580594191998441,0.5204359673024523,0.6403269754768393,0.6839237057220708,20.989100817438693
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Electronic music,0,367,0.23213355476384548,0.08719346049046321,0.3978201634877384,0.5912806539509536,20.912806539509535
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Funk,0,367,0.19933312204580875,0.07356948228882834,0.3133514986376022,0.5149863760217984,17.6566757493188
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Hip hop music,1,367,0.498728536232393,0.42779291553133514,0.553133514986376,0.6512261580381471,32.3433242506812
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Jazz,1,367,0.5268637241876722,0.43869209809264303,0.6185286103542235,0.6920980926430518,13.457765667574932
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Pop music,1,367,0.38238665031107383,0.2888283378746594,0.4822888283378747,0.555858310626703,23.52316076294278
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Reggae,0,366,0.20692155643534088,0.05191256830601093,0.38524590163934425,0.5683060109289617,15.770491803278688
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,genre,Rock music,1,367,0.7748478264675547,0.6920980926430518,0.8746594005449592,0.9264305177111717,6.310626702997276
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,seen_mean,,,,0.5403876369250925,0.45334239471461973,0.6328470817459964,0.7126606214916394,17.60380386576393
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,unseen_mean,,,,0.21279607774833167,0.07089183702843416,0.365472521254895,0.5581910136339047,18.11332469736901
audio_encoder_genre,Audio-Encoder Genre,B,label,A2V,overall_mean,,,,0.4421101691720642,0.33860722740876403,0.5526347135986659,0.666319739134319,17.756660115245456
